customer_id,customer_name,age,city,state,account_type,application_date,vkyc_start_time,vkyc_end_time,agent_id,agent_name,document_type,document_status,face_match_score,liveness_score,audio_clarity_score,network_quality,fraud_flag,fraud_reason,kyc_status,rejection_reason,turnaround_minutes,escalation_flag,customer_income_band
CUST100110,Yashvi Viswanathan,39,Chennai,Tamil Nadu,Savings,17-06-2026,17-06-2026 01:56,17-06-2026 02:20,AG1007,Madhup Kapur,Aadhaar,Mismatch,92.23,90.28,73.46,Good,Yes,Duplicate identity,Rejected,Duplicate identity,24,No,10L+
CUST100111,Mamooty Arora,21,Chennai,Tamil Nadu,Salary,23-01-2026,23-01-2026 04:28,23-01-2026 04:51,AG1027,Rati Sanghvi,Driving License,Valid,83.63,84.85,53.14,Good,Yes,Duplicate identity,Rejected,Duplicate identity,23,No,6-10L
CUST100112,Yakshit Gala,51,Pune,Maharashtra,Savings,13-02-2026,13-02-2026 20:16,13-02-2026 21:25,AG1024,Myra Tiwari,Aadhaar,Mismatch,84.76,63.42,98.73,Good,No,,Rejected,Document invalid,69,Yes,0-3L
CUST100113,Darshit Som,43,Kolkata,West Bengal,Salary,28-06-2026,28-06-2026 15:01,28-06-2026 15:48,AG1002,Sara Behl,Aadhaar,Valid,55.73,91.46,67.24,Good,No,,Rejected,Face mismatch,47,No,3-6L
CUST100114,Stuvan Rege,33,Pune,Maharashtra,Savings,29-05-2026,29-05-2026 03:39,29-05-2026 04:42,AG1018,Mishti Ranganathan,PAN,Valid,89.91,78.54,84.77,Good,No,,Approved,,63,Yes,0-3L
CUST100115,Parinaaz Upadhyay,24,Hyderabad,Telangana,Salary,11-06-2026,11-06-2026 06:10,11-06-2026 06:39,AG1022,Mehul Verma,Driving License,Valid,68.89,75.89,90.77,Good,No,,Rejected,Face mismatch,29,No,6-10L
CUST100116,Aniruddh Bhardwaj,38,Pune,Maharashtra,Savings,19-02-2026,19-02-2026 17:58,19-02-2026 19:06,AG1033,Manikya Tara,Driving License,Valid,74.58,75.96,71.99,Average,No,,Approved,,68,Yes,6-10L
CUST100117,Jayesh Mannan,65,Kolkata,West Bengal,Current,15-01-2026,15-01-2026 09:46,15-01-2026 10:48,AG1010,Rasha Kakar,Aadhaar,Valid,91.84,81.76,66.06,Average,No,,Approved,,62,Yes,10L+
CUST100118,Armaan Bhagat,30,Pune,Maharashtra,Salary,23-03-2026,23-03-2026 09:38,23-03-2026 10:29,AG1001,Nirvaan Choudhury,Aadhaar,Valid,95.84,84.53,71.75,Average,No,,Approved,,51,No,3-6L
CUST100119,Shray Sethi,25,Jaipur,Rajasthan,Salary,07-01-2026,07-01-2026 08:19,07-01-2026 09:11,AG1028,Mahika Ravi,Aadhaar,Valid,89.88,74.62,69.14,Good,No,,Approved,,52,No,6-10L
CUST100120,Adira Raman,37,Delhi,Delhi,Salary,07-04-2026,07-04-2026 10:01,07-04-2026 11:17,AG1016,Samiha Karpe,PAN,Valid,84.1,69.96,55.67,Good,No,,Rejected,Low audio quality,76,Yes,0-3L
CUST100121,Veer Yogi,41,Jaipur,Rajasthan,Salary,09-02-2026,09-02-2026 02:47,09-02-2026 03:48,AG1043,Madhup Biswas,Aadhaar,Valid,96.06,79.6,56.13,Good,No,,Rejected,Low audio quality,61,Yes,0-3L
CUST100122,Onkar Bains,36,Pune,Maharashtra,Current,10-05-2026,10-05-2026 04:10,10-05-2026 04:30,AG1008,Zoya Virk,PAN,Valid,68.01,71.97,57.88,Good,No,,Rejected,Face mismatch,20,No,3-6L
CUST100123,Aarav Lad,47,Bengaluru,Karnataka,Salary,07-03-2026,07-03-2026 17:57,07-03-2026 19:03,AG1049,Eva Dass,Aadhaar,Valid,75.94,99.22,56.49,Good,No,,Rejected,Low audio quality,66,Yes,10L+
CUST100124,Tejas Kale,54,Mumbai,Maharashtra,Savings,23-01-2026,23-01-2026 20:14,23-01-2026 21:23,AG1007,Madhup Kapur,PAN,Valid,75.16,87.14,67.23,Average,No,,Approved,,69,Yes,0-3L
CUST100125,Nitya Gandhi,61,Chennai,Tamil Nadu,Current,30-01-2026,30-01-2026 23:44,31-01-2026 01:10,AG1008,Zoya Virk,Passport,Expired,86.78,73.81,97.05,Good,No,,Rejected,Document invalid,86,Yes,6-10L
CUST100126,Nitara Vala,62,Lucknow,Uttar Pradesh,Salary,08-04-2026,08-04-2026 03:00,08-04-2026 03:08,AG1002,Sara Behl,Passport,Expired,62.55,97.57,57.71,Good,No,,Rejected,Document invalid,8,No,0-3L
CUST100127,Saira Yogi,50,Chennai,Tamil Nadu,Savings,29-04-2026,29-04-2026 13:16,29-04-2026 13:52,AG1019,Kashvi Char,Passport,Valid,73.66,85.5,74.9,Average,No,,Approved,,36,No,10L+
CUST100128,Dishani Dubey,44,Bengaluru,Karnataka,Salary,29-01-2026,29-01-2026 19:36,29-01-2026 20:32,AG1048,Vaibhav Raju,Passport,Valid,75.81,73.57,57.18,Good,No,,Rejected,Low audio quality,56,No,3-6L
CUST100129,Shaan Jaggi,31,Ahmedabad,Gujarat,Current,20-01-2026,20-01-2026 08:36,20-01-2026 09:59,AG1015,Lavanya Deo,Aadhaar,Valid,60.49,77.94,57.04,Good,No,,Rejected,Face mismatch,83,Yes,10L+
CUST100130,Ishita Bhatt,34,Lucknow,Uttar Pradesh,Salary,12-05-2026,12-05-2026 07:20,12-05-2026 08:15,AG1015,Lavanya Deo,Passport,Valid,62.14,99.74,73.34,Good,No,,Rejected,Face mismatch,55,No,10L+
CUST100131,Aaina Salvi,44,Pune,Maharashtra,Current,09-01-2026,09-01-2026 20:42,09-01-2026 21:42,AG1016,Samiha Karpe,Passport,Valid,81.77,93.63,83.63,Good,No,,Approved,,60,No,3-6L
CUST100132,Parinaaz Shere,27,Pune,Maharashtra,Current,09-01-2026,09-01-2026 06:32,09-01-2026 07:12,AG1008,Zoya Virk,Driving License,Valid,80.17,74.46,64.43,Good,No,,Approved,,40,No,0-3L
CUST100133,Mannat Mane,50,Pune,Maharashtra,Savings,25-05-2026,25-05-2026 17:41,25-05-2026 18:28,AG1033,Manikya Tara,Driving License,Valid,71.38,65.76,80.12,Good,Yes,Duplicate identity,Rejected,Duplicate identity,47,No,10L+
CUST100134,Yuvaan Mahal,57,Lucknow,Uttar Pradesh,Current,12-06-2026,12-06-2026 15:15,12-06-2026 16:25,AG1045,Faiyaz Bose,Passport,Valid,96.73,72.71,69.65,Good,No,,Approved,,70,Yes,10L+
CUST100135,Romil Dhar,24,Jaipur,Rajasthan,Salary,29-05-2026,29-05-2026 12:06,29-05-2026 13:34,AG1046,Vritika Sangha,Aadhaar,Valid,85.19,99.1,79.19,Good,No,,Approved,,88,Yes,3-6L
CUST100136,Adah Srivastava,49,Jaipur,Rajasthan,Current,01-02-2026,01-02-2026 02:06,01-02-2026 02:25,AG1001,Nirvaan Choudhury,PAN,Valid,82.76,93.56,57.39,Average,No,,Rejected,Low audio quality,19,No,3-6L
CUST100137,Anahita Kant,51,Kolkata,West Bengal,Salary,28-01-2026,28-01-2026 14:29,28-01-2026 15:45,AG1042,Keya Iyengar,Aadhaar,Valid,73.38,90.92,96.03,Average,No,,Approved,,76,Yes,6-10L
CUST100138,Pari Chhabra,40,Kolkata,West Bengal,Savings,27-02-2026,27-02-2026 03:11,27-02-2026 03:47,AG1035,Priyansh Bali,Passport,Valid,78.88,81.8,83.79,Good,No,,Approved,,36,No,6-10L
CUST100139,Yashvi Yohannan,43,Chennai,Tamil Nadu,Savings,21-05-2026,21-05-2026 09:55,21-05-2026 11:09,AG1025,Ishaan Goyal,Passport,Valid,85.92,79.51,73.99,Average,No,,Approved,,74,Yes,10L+
CUST100140,Nirvi Basak,27,Chennai,Tamil Nadu,Salary,08-01-2026,08-01-2026 16:24,08-01-2026 17:03,AG1008,Zoya Virk,Driving License,Valid,58.54,96.87,82.8,Poor,No,,Rejected,Face mismatch,39,No,6-10L
CUST100141,Drishya Saini,56,Lucknow,Uttar Pradesh,Savings,13-02-2026,13-02-2026 13:58,13-02-2026 14:15,AG1000,Anay Shanker,Aadhaar,Valid,95.55,69,61.64,Good,No,,Approved,,17,No,3-6L
CUST100142,Divij Tank,23,Kolkata,West Bengal,Savings,29-04-2026,29-04-2026 22:31,29-04-2026 22:47,AG1034,Zara Dugar,Passport,Valid,76.31,85.96,87.8,Average,No,,Approved,,16,No,3-6L
CUST100143,Pari Dubey,40,Kolkata,West Bengal,Salary,10-06-2026,10-06-2026 16:23,10-06-2026 17:05,AG1000,Anay Shanker,Driving License,Valid,96.2,99.79,69.85,Good,No,,Approved,,42,No,0-3L
CUST100144,Zara Chaudhary,33,Lucknow,Uttar Pradesh,Savings,20-01-2026,20-01-2026 14:47,20-01-2026 15:56,AG1017,Uthkarsh Baral,Driving License,Expired,67.75,99.47,77.17,Poor,No,,Rejected,Document invalid,69,Yes,10L+
CUST100145,Anay Bajaj,53,Pune,Maharashtra,Current,30-01-2026,30-01-2026 15:30,30-01-2026 15:57,AG1027,Rati Sanghvi,Passport,Valid,66.53,67.43,86.83,Good,No,,Rejected,Face mismatch,27,No,10L+
CUST100146,Anika Ramaswamy,58,Mumbai,Maharashtra,Salary,14-03-2026,15-03-2026 00:42,15-03-2026 01:21,AG1019,Kashvi Char,Aadhaar,Valid,98.98,79.05,96.79,Good,No,,Approved,,39,No,6-10L
CUST100147,Amani Johal,39,Lucknow,Uttar Pradesh,Current,03-01-2026,03-01-2026 02:31,03-01-2026 03:15,AG1040,Nishith Sharma,Passport,Valid,86.04,62.48,55.91,Average,No,,Rejected,Low audio quality,44,No,0-3L
CUST100148,Saanvi Sarin,36,Lucknow,Uttar Pradesh,Salary,10-02-2026,10-02-2026 05:23,10-02-2026 09:10,AG1048,Vaibhav Raju,Passport,Valid,76.42,78.15,99.44,Poor,No,,Pending,Network issue,227,Yes,3-6L
CUST100149,Bhamini Iyengar,55,Lucknow,Uttar Pradesh,Savings,08-06-2026,09-06-2026 00:28,09-06-2026 01:37,AG1036,Jiya Vora,Aadhaar,Valid,75.01,88.08,53.91,Good,No,,Rejected,Low audio quality,69,Yes,3-6L
CUST100150,Hunar Sagar,53,Delhi,Delhi,Current,01-03-2026,01-03-2026 19:24,01-03-2026 19:36,AG1008,Zoya Virk,Aadhaar,Expired,60.21,68.2,79.16,Good,No,,Rejected,Document invalid,12,No,10L+
CUST100151,Suhana Vasa,48,Jaipur,Rajasthan,Current,13-04-2026,13-04-2026 15:53,13-04-2026 17:12,AG1002,Sara Behl,Passport,Valid,85.14,72.3,51.09,Good,No,,Rejected,Low audio quality,79,Yes,0-3L
CUST100152,Vanya Kala,45,Mumbai,Maharashtra,Current,09-04-2026,09-04-2026 12:30,09-04-2026 13:57,AG1023,Vaibhav Dewan,Driving License,Valid,58.09,97.26,51.59,Poor,No,,Rejected,Face mismatch,87,Yes,10L+
CUST100153,Jayesh Suri,35,Kolkata,West Bengal,Savings,10-03-2026,10-03-2026 09:24,10-03-2026 10:19,AG1046,Vritika Sangha,Passport,Valid,84.65,81.52,82.68,Average,No,,Approved,,55,No,3-6L
CUST100154,Badal Mallick,28,Bengaluru,Karnataka,Savings,28-06-2026,28-06-2026 03:44,28-06-2026 04:24,AG1046,Vritika Sangha,PAN,Valid,87.22,76.92,68.96,Good,No,,Approved,,40,No,3-6L
CUST100155,Gatik Kari,23,Kolkata,West Bengal,Current,22-04-2026,23-04-2026 00:17,23-04-2026 00:28,AG1047,Kimaya Balay,Aadhaar,Valid,94.83,69.6,53.36,Poor,No,,Rejected,Low audio quality,11,No,3-6L
CUST100156,Zaina Kata,59,Jaipur,Rajasthan,Salary,12-02-2026,12-02-2026 17:00,12-02-2026 18:18,AG1036,Jiya Vora,Passport,Valid,93.7,62.25,75.19,Good,No,,Approved,,78,Yes,6-10L
CUST100157,Tanya Walla,52,Pune,Maharashtra,Savings,13-02-2026,13-02-2026 03:41,13-02-2026 04:08,AG1035,Priyansh Bali,Passport,Valid,99.16,80.8,70.68,Average,No,,Approved,,27,No,10L+
CUST100158,Manjari Tandon,35,Pune,Maharashtra,Current,21-06-2026,21-06-2026 11:14,21-06-2026 12:27,AG1015,Lavanya Deo,PAN,Valid,90.2,72.72,70.82,Average,No,,Approved,,73,Yes,10L+
CUST100159,Ira Kapoor,26,Delhi,Delhi,Salary,27-05-2026,27-05-2026 17:29,27-05-2026 19:19,AG1023,Vaibhav Dewan,PAN,Valid,80.19,98.61,77.86,Poor,No,,Pending,Network issue,110,Yes,10L+
CUST100160,Shanaya Venkataraman,34,Hyderabad,Telangana,Savings,10-01-2026,10-01-2026 09:45,10-01-2026 10:32,AG1000,Anay Shanker,PAN,Valid,82.1,61.58,53.64,Good,No,,Rejected,Low audio quality,47,No,6-10L
CUST100161,Alisha Dayal,62,Mumbai,Maharashtra,Current,16-05-2026,17-05-2026 00:46,17-05-2026 01:39,AG1034,Zara Dugar,PAN,Valid,65.87,84.12,60.23,Good,No,,Rejected,Face mismatch,53,No,10L+
CUST100162,Navya Devi,47,Chennai,Tamil Nadu,Savings,17-02-2026,17-02-2026 15:33,17-02-2026 16:04,AG1020,Azad Sahota,Driving License,Valid,77.28,63.93,99.07,Good,No,,Approved,,31,No,6-10L
CUST100163,Mishti Dar,36,Lucknow,Uttar Pradesh,Current,07-06-2026,07-06-2026 07:43,07-06-2026 08:17,AG1036,Jiya Vora,Driving License,Valid,55.73,82.08,79.2,Average,No,,Rejected,Face mismatch,34,No,10L+
CUST100164,Advika Barad,55,Ahmedabad,Gujarat,Current,30-04-2026,30-04-2026 05:29,30-04-2026 06:19,AG1008,Zoya Virk,Driving License,Valid,89.2,79.5,86.18,Good,No,,Approved,,50,No,3-6L
CUST100165,Miraan Deshpande,61,Delhi,Delhi,Savings,16-06-2026,16-06-2026 23:53,16-06-2026 23:58,AG1008,Zoya Virk,Aadhaar,Mismatch,83.75,62.34,51.69,Good,No,,Rejected,Document invalid,5,No,10L+
CUST100166,Samar Warrior,38,Mumbai,Maharashtra,Salary,09-05-2026,09-05-2026 18:00,09-05-2026 18:06,AG1033,Manikya Tara,Driving License,Valid,77.66,74.89,80.89,Good,Yes,Synthetic voice,Rejected,Synthetic voice,6,No,0-3L
CUST100167,Hiran Borra,54,Chennai,Tamil Nadu,Current,04-01-2026,04-01-2026 03:58,04-01-2026 04:33,AG1039,Hridaan Deo,Aadhaar,Mismatch,85.2,92.17,95.49,Average,No,,Rejected,Document invalid,35,No,3-6L
CUST100168,Veer Saran,46,Pune,Maharashtra,Current,18-02-2026,18-02-2026 17:39,18-02-2026 17:54,AG1005,Mehul Krishnan,PAN,Valid,71.71,76.2,78.25,Good,No,,Approved,,15,No,0-3L
CUST100169,Renee Chhabra,34,Kolkata,West Bengal,Salary,11-04-2026,11-04-2026 15:48,11-04-2026 16:05,AG1014,Taimur Vaidya,Driving License,Valid,55.42,66.84,74.99,Good,No,,Rejected,Face mismatch,17,No,0-3L
CUST100170,Zeeshan Jani,30,Lucknow,Uttar Pradesh,Salary,28-03-2026,28-03-2026 14:04,28-03-2026 14:11,AG1037,Lakshit Sagar,Aadhaar,Valid,58.33,96.93,94.97,Good,No,,Rejected,Face mismatch,7,No,3-6L
CUST100171,Hrishita Kaul,27,Kolkata,West Bengal,Current,19-06-2026,19-06-2026 02:28,19-06-2026 02:43,AG1003,Kiara Kakar,Passport,Valid,80.27,82.61,92.47,Good,No,,Approved,,15,No,6-10L
CUST100172,Biju Chauhan,43,Hyderabad,Telangana,Salary,02-06-2026,02-06-2026 16:23,02-06-2026 17:25,AG1014,Taimur Vaidya,Passport,Valid,89.45,98.1,69.84,Good,No,,Approved,,62,Yes,10L+
CUST100173,Vidur Zachariah,61,Kolkata,West Bengal,Savings,20-03-2026,20-03-2026 15:10,20-03-2026 15:34,AG1045,Faiyaz Bose,PAN,Valid,84.6,63.42,80.93,Average,No,,Approved,,24,No,10L+
CUST100174,Tarini Mani,56,Kolkata,West Bengal,Salary,27-02-2026,27-02-2026 16:22,27-02-2026 17:22,AG1035,Priyansh Bali,Passport,Valid,55.23,72.3,68,Good,No,,Rejected,Face mismatch,60,No,10L+
CUST100175,Anvi Aggarwal,54,Kolkata,West Bengal,Savings,19-01-2026,19-01-2026 19:21,19-01-2026 19:36,AG1036,Jiya Vora,Driving License,Valid,79.83,83.82,89.22,Good,No,,Approved,,15,No,3-6L
CUST100176,Rohan Shetty,36,Kolkata,West Bengal,Salary,31-01-2026,31-01-2026 20:51,31-01-2026 21:05,AG1016,Samiha Karpe,Passport,Valid,67.02,65.82,58.36,Good,No,,Rejected,Face mismatch,14,No,6-10L
CUST100177,Aaina Luthra,48,Jaipur,Rajasthan,Salary,19-04-2026,19-04-2026 03:41,19-04-2026 04:28,AG1021,Trisha Dhillon,Passport,Expired,59.79,72.16,97.44,Good,No,,Rejected,Document invalid,47,No,10L+
CUST100178,Aradhya Choudhary,36,Lucknow,Uttar Pradesh,Current,25-01-2026,25-01-2026 19:23,25-01-2026 20:49,AG1036,Jiya Vora,Driving License,Mismatch,97.44,68.01,65.71,Good,No,,Rejected,Document invalid,86,Yes,10L+
CUST100179,Adira Kibe,39,Kolkata,West Bengal,Salary,21-02-2026,21-02-2026 02:24,21-02-2026 03:28,AG1028,Mahika Ravi,PAN,Valid,71.35,97.19,59.99,Average,No,,Rejected,Low audio quality,64,Yes,3-6L
CUST100180,Vidur Ganguly,49,Mumbai,Maharashtra,Salary,30-05-2026,30-05-2026 03:55,30-05-2026 04:54,AG1004,Aniruddh Batra,PAN,Valid,73.33,79.92,81.67,Average,No,,Approved,,59,No,10L+
CUST100181,Samaira Butala,36,Jaipur,Rajasthan,Salary,16-04-2026,17-04-2026 00:43,17-04-2026 01:56,AG1006,Jhanvi Chaudhary,Aadhaar,Valid,96.37,94.7,70.92,Good,No,,Approved,,73,Yes,0-3L
CUST100182,Gokul Rastogi,35,Pune,Maharashtra,Salary,31-01-2026,31-01-2026 08:07,31-01-2026 08:13,AG1016,Samiha Karpe,Passport,Mismatch,80.23,85.74,82.34,Average,No,,Rejected,Document invalid,6,No,0-3L
CUST100183,Vihaan Rajagopalan,28,Ahmedabad,Gujarat,Salary,12-04-2026,12-04-2026 15:09,12-04-2026 15:51,AG1005,Mehul Krishnan,PAN,Valid,64.9,74.93,73.15,Average,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,42,No,10L+
CUST100184,Dharmajan Rout,23,Delhi,Delhi,Salary,05-03-2026,05-03-2026 10:32,05-03-2026 11:17,AG1019,Kashvi Char,Aadhaar,Valid,90.14,80.79,67.42,Good,No,,Approved,,45,No,0-3L
CUST100185,Himmat Verma,35,Mumbai,Maharashtra,Current,05-01-2026,05-01-2026 04:29,05-01-2026 05:16,AG1029,Hazel Sethi,PAN,Valid,59.9,91.92,96.5,Good,No,,Rejected,Face mismatch,47,No,10L+
CUST100186,Jivin Bakshi,25,Delhi,Delhi,Salary,03-02-2026,03-02-2026 23:42,04-02-2026 00:14,AG1017,Uthkarsh Baral,Driving License,Valid,72.72,89.42,94.15,Average,No,,Approved,,32,No,3-6L
CUST100187,Vaibhav Gade,46,Mumbai,Maharashtra,Salary,26-05-2026,26-05-2026 14:56,26-05-2026 16:17,AG1039,Hridaan Deo,Driving License,Valid,71.39,67.86,55.7,Good,No,,Rejected,Low audio quality,81,Yes,10L+
CUST100188,Amani Gade,36,Mumbai,Maharashtra,Current,05-03-2026,05-03-2026 08:52,05-03-2026 09:14,AG1007,Madhup Kapur,Passport,Mismatch,82.66,92.47,85.3,Average,No,,Rejected,Document invalid,22,No,6-10L
CUST100189,Tara Wable,31,Mumbai,Maharashtra,Current,03-02-2026,03-02-2026 08:32,03-02-2026 09:45,AG1035,Priyansh Bali,Driving License,Valid,77.88,76.69,56.89,Average,No,,Rejected,Low audio quality,73,Yes,3-6L
CUST100190,Ranbir Shetty,64,Chennai,Tamil Nadu,Current,26-01-2026,26-01-2026 13:21,26-01-2026 14:15,AG1026,Lakshay Sampath,Aadhaar,Valid,75.2,62.14,67.95,Good,No,,Approved,,54,No,10L+
CUST100191,Ojas Tiwari,50,Kolkata,West Bengal,Salary,10-05-2026,10-05-2026 08:27,10-05-2026 09:40,AG1010,Rasha Kakar,PAN,Valid,62.49,82.56,89.79,Good,No,,Rejected,Face mismatch,73,Yes,6-10L
CUST100192,Anaya Andra,27,Jaipur,Rajasthan,Salary,11-04-2026,11-04-2026 02:53,11-04-2026 03:54,AG1027,Rati Sanghvi,Passport,Valid,60.12,90.93,91.16,Good,No,,Rejected,Face mismatch,61,Yes,3-6L
CUST100193,Stuvan Choudhury,58,Hyderabad,Telangana,Salary,24-02-2026,24-02-2026 06:34,24-02-2026 07:09,AG1047,Kimaya Balay,Driving License,Expired,75.15,73.91,90.84,Poor,No,,Rejected,Document invalid,35,No,3-6L
CUST100194,Vanya Sachdev,55,Pune,Maharashtra,Savings,06-06-2026,06-06-2026 19:29,06-06-2026 20:42,AG1038,Vivaan Wagle,PAN,Valid,74.18,84.58,89.24,Average,No,,Approved,,73,Yes,6-10L
CUST100195,Tanya Aurora,62,Pune,Maharashtra,Savings,28-06-2026,28-06-2026 06:50,28-06-2026 07:47,AG1017,Uthkarsh Baral,Aadhaar,Valid,80.66,98,75.72,Good,No,,Approved,,57,No,0-3L
CUST100196,Krish Tripathi,49,Delhi,Delhi,Savings,15-02-2026,15-02-2026 11:10,15-02-2026 12:35,AG1024,Myra Tiwari,Driving License,Valid,92.12,90.38,83.81,Average,No,,Approved,,85,Yes,10L+
CUST100197,Misha Bose,55,Mumbai,Maharashtra,Current,15-03-2026,15-03-2026 09:10,15-03-2026 10:13,AG1004,Aniruddh Batra,Driving License,Valid,86.12,95,72.73,Average,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,63,Yes,6-10L
CUST100198,Gokul Khalsa,27,Hyderabad,Telangana,Salary,26-06-2026,26-06-2026 06:44,26-06-2026 07:32,AG1002,Sara Behl,PAN,Valid,77.16,72.88,64.18,Average,No,,Approved,,48,No,0-3L
CUST100199,Jivika Chopra,38,Jaipur,Rajasthan,Savings,03-01-2026,03-01-2026 23:24,03-01-2026 23:45,AG1010,Rasha Kakar,Driving License,Valid,62.08,78.22,99.59,Poor,No,,Rejected,Face mismatch,21,No,6-10L
CUST100200,Rati Dave,27,Pune,Maharashtra,Savings,15-02-2026,15-02-2026 14:09,15-02-2026 15:08,AG1045,Faiyaz Bose,Passport,Valid,95.49,66.6,69.82,Good,No,,Approved,,59,No,0-3L
CUST100201,Ivan Raman,25,Hyderabad,Telangana,Savings,28-03-2026,28-03-2026 19:22,28-03-2026 20:21,AG1030,Ishaan Kashyap,Passport,Valid,65.13,87.13,50.46,Good,No,,Rejected,Face mismatch,59,No,3-6L
CUST100202,Vanya Tank,54,Kolkata,West Bengal,Salary,17-01-2026,17-01-2026 07:51,17-01-2026 08:13,AG1004,Aniruddh Batra,Driving License,Valid,59.62,74.67,64.96,Average,No,,Rejected,Face mismatch,22,No,3-6L
CUST100203,Sahil Bhagat,29,Bengaluru,Karnataka,Savings,22-04-2026,22-04-2026 03:55,22-04-2026 04:27,AG1006,Jhanvi Chaudhary,Driving License,Valid,70.73,68.5,87.41,Good,No,,Approved,,32,No,0-3L
CUST100204,Sahil Mani,65,Lucknow,Uttar Pradesh,Savings,13-05-2026,13-05-2026 22:17,13-05-2026 23:39,AG1049,Eva Dass,Aadhaar,Valid,74.24,91.56,62.39,Good,No,,Approved,,82,Yes,6-10L
CUST100205,Vivaan Sehgal,21,Chennai,Tamil Nadu,Current,07-02-2026,07-02-2026 10:43,07-02-2026 11:51,AG1033,Manikya Tara,PAN,Valid,63.45,75.63,82.31,Average,No,,Rejected,Face mismatch,68,Yes,0-3L
CUST100206,Dhanuk Rajagopalan,37,Pune,Maharashtra,Savings,25-01-2026,25-01-2026 01:28,25-01-2026 01:35,AG1000,Anay Shanker,Driving License,Mismatch,80.46,74.58,84.15,Average,No,,Rejected,Document invalid,7,No,0-3L
CUST100207,Ehsaan Sarin,26,Bengaluru,Karnataka,Current,17-06-2026,17-06-2026 22:56,18-06-2026 00:09,AG1017,Uthkarsh Baral,Driving License,Valid,72.83,71.43,85.63,Poor,No,,Approved,,73,Yes,3-6L
CUST100208,Piya Rama,26,Mumbai,Maharashtra,Current,04-04-2026,04-04-2026 03:53,04-04-2026 04:28,AG1015,Lavanya Deo,Aadhaar,Valid,91.2,81.4,69.54,Good,No,,Approved,,35,No,0-3L
CUST100209,Yashvi Mandal,43,Mumbai,Maharashtra,Salary,24-03-2026,24-03-2026 14:07,24-03-2026 14:13,AG1031,Purab Reddy,Aadhaar,Valid,68.86,89.59,87.03,Average,No,,Rejected,Face mismatch,6,No,3-6L
CUST100210,Shray Lata,38,Ahmedabad,Gujarat,Salary,23-05-2026,23-05-2026 14:41,23-05-2026 14:49,AG1027,Rati Sanghvi,Passport,Valid,62.48,65.06,89.06,Average,No,,Rejected,Face mismatch,8,No,6-10L
CUST100211,Nitara Goyal,64,Mumbai,Maharashtra,Salary,17-02-2026,17-02-2026 22:22,18-02-2026 00:57,AG1036,Jiya Vora,Aadhaar,Valid,83.11,79.8,75.54,Poor,No,,Pending,Network issue,155,Yes,0-3L
CUST100212,Dishani Sabharwal,62,Mumbai,Maharashtra,Current,11-02-2026,11-02-2026 15:29,11-02-2026 15:56,AG1035,Priyansh Bali,Driving License,Valid,56.97,94.43,62.23,Good,No,,Rejected,Face mismatch,27,No,0-3L
CUST100213,Abram Vala,54,Hyderabad,Telangana,Savings,28-02-2026,28-02-2026 14:30,28-02-2026 14:41,AG1014,Taimur Vaidya,Passport,Valid,87.27,70.82,53.89,Good,No,,Rejected,Low audio quality,11,No,3-6L
CUST100214,Ayesha Bera,60,Kolkata,West Bengal,Savings,13-01-2026,13-01-2026 15:01,13-01-2026 16:18,AG1047,Kimaya Balay,Driving License,Valid,67.65,93.71,66.37,Good,No,,Rejected,Face mismatch,77,Yes,6-10L
CUST100215,Taran Ravi,65,Jaipur,Rajasthan,Savings,09-03-2026,09-03-2026 02:16,09-03-2026 06:04,AG1040,Nishith Sharma,PAN,Valid,99.7,90.96,86.62,Poor,No,,Pending,Network issue,228,Yes,6-10L
CUST100216,Rhea Bose,23,Pune,Maharashtra,Savings,01-01-2026,01-01-2026 08:01,01-01-2026 08:24,AG1005,Mehul Krishnan,PAN,Valid,93.04,89.02,55.2,Average,No,,Rejected,Low audio quality,23,No,6-10L
CUST100217,Jayesh Sha,63,Ahmedabad,Gujarat,Savings,17-03-2026,17-03-2026 06:10,17-03-2026 07:30,AG1027,Rati Sanghvi,PAN,Valid,75.54,89.84,79.04,Average,No,,Approved,,80,Yes,0-3L
CUST100218,Mannat Swamy,58,Hyderabad,Telangana,Savings,23-02-2026,23-02-2026 02:55,23-02-2026 03:09,AG1008,Zoya Virk,Passport,Valid,96.49,75.68,91.59,Average,No,,Approved,,14,No,3-6L
CUST100219,Anahita Kamdar,64,Delhi,Delhi,Current,20-01-2026,20-01-2026 05:59,20-01-2026 06:19,AG1010,Rasha Kakar,PAN,Valid,69.07,64.82,67.91,Good,No,,Rejected,Face mismatch,20,No,0-3L
CUST100220,Samarth Varkey,46,Lucknow,Uttar Pradesh,Current,08-01-2026,08-01-2026 08:40,08-01-2026 09:18,AG1001,Nirvaan Choudhury,Passport,Valid,69.69,63.64,62.41,Average,Yes,Document tampering,Rejected,Document tampering,38,No,3-6L
CUST100221,Dhruv Dewan,46,Ahmedabad,Gujarat,Current,17-05-2026,17-05-2026 05:35,17-05-2026 06:08,AG1012,Tarini Ganguly,Aadhaar,Valid,75.7,92.08,56.99,Good,No,,Rejected,Low audio quality,33,No,3-6L
